persee_id,auteurlabel,personne_id,personne_idLabel,persee_author_id,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel,idref
177874,Claude Gauvard,http://www.wikidata.org/entity/Q1096766,Claude Gauvard,177874,professeur d'université,1942,????,féminin,France,université Panthéon-Sorbonne,doctorat,02688559X
177891,Anita Guerreau-Jalabert,http://www.wikidata.org/entity/Q2850174,Anita Guerreau-Jalabert,177891,historien,1950,????,féminin,France,École des chartes,no value,081536135
177945,Jean-Pierre Leguay,http://www.wikidata.org/entity/Q16266621,Jean-Pierre Leguay,177945,historien,1938,2013,masculin,France,no value,agrégation d'histoire,02698041X
177945,Jean-Pierre Leguay,http://www.wikidata.org/entity/Q16266621,Jean-Pierre Leguay,177945,professeur d'université,1938,2013,masculin,France,no value,agrégation d'histoire,02698041X
177945,Jean-Pierre Leguay,http://www.wikidata.org/entity/Q16266621,Jean-Pierre Leguay,177945,professeur émérite,1938,2013,masculin,France,no value,agrégation d'histoire,02698041X
177959,Serge Lusignan,http://www.wikidata.org/entity/Q55724777,Serge Lusignan,177959,écrivain,1943,????,masculin,Canada,no value,no value,034439544
177985,Pierre Monnet,http://www.wikidata.org/entity/Q15813053,Pierre Monnet,177985,médiéviste,1963,????,masculin,France,École des hautes études en sciences sociales,no value,032877781
177985,Pierre Monnet,http://www.wikidata.org/entity/Q15813053,Pierre Monnet,177985,médiéviste,1963,????,masculin,France,École normale supérieure,no value,032877781
177985,Pierre Monnet,http://www.wikidata.org/entity/Q15813053,Pierre Monnet,177985,professeur des universités,1963,????,masculin,France,École des hautes études en sciences sociales,no value,032877781
177985,Pierre Monnet,http://www.wikidata.org/entity/Q15813053,Pierre Monnet,177985,professeur des universités,1963,????,masculin,France,École normale supérieure,no value,032877781
177993,Marianne Mulon,http://www.wikidata.org/entity/Q137599,Marianne Mulon,177993,archiviste,1927,2011,féminin,France,École des chartes,no value,027042545
177993,Marianne Mulon,http://www.wikidata.org/entity/Q137599,Marianne Mulon,177993,linguiste,1927,2011,féminin,France,École des chartes,no value,027042545
178005,Marcel Pacaut,http://www.wikidata.org/entity/Q29440990,Marcel Pacaut,178005,historien,1920,2002,masculin,France,no value,no value,027055086
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,historien moderniste,1924,2002,masculin,France,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,historien moderniste,1924,2002,masculin,Italie,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,historien moderniste,1924,2002,masculin,royaume d'Italie,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,médiéviste,1924,2002,masculin,France,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,médiéviste,1924,2002,masculin,Italie,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,médiéviste,1924,2002,masculin,royaume d'Italie,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,professeur d'université,1924,2002,masculin,France,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,professeur d'université,1924,2002,masculin,Italie,université de Bologne,no value,028254910
178724,Alberto Tenenti,http://www.wikidata.org/entity/Q535699,Alberto Tenenti,178724,professeur d'université,1924,2002,masculin,royaume d'Italie,université de Bologne,no value,028254910
178746,Jean-Marie Pesez,http://www.wikidata.org/entity/Q3167767,Jean-Marie Pesez,178746,anthropologue,1929,1998,masculin,France,no value,agrégation d'histoire,028322789
178746,Jean-Marie Pesez,http://www.wikidata.org/entity/Q3167767,Jean-Marie Pesez,178746,archéologue,1929,1998,masculin,France,no value,agrégation d'histoire,028322789
178748,Henri Bresc,http://www.wikidata.org/entity/Q3130746,Henri Bresc,178748,enseignant,1939,????,masculin,France,lycée Thiers,agrégation d'histoire,029289424
178748,Henri Bresc,http://www.wikidata.org/entity/Q3130746,Henri Bresc,178748,enseignant,1939,????,masculin,France,École normale supérieure,agrégation d'histoire,029289424
178748,Henri Bresc,http://www.wikidata.org/entity/Q3130746,Henri Bresc,178748,historien,1939,????,masculin,France,lycée Thiers,agrégation d'histoire,029289424
178748,Henri Bresc,http://www.wikidata.org/entity/Q3130746,Henri Bresc,178748,historien,1939,????,masculin,France,École normale supérieure,agrégation d'histoire,029289424
178749,Fredric L. Cheyette,http://www.wikidata.org/entity/Q28941675,Fredric L. Cheyette,178749,no value,1932,2015,masculin,États-Unis,no value,no value,067739962
178854,Huguette Taviani,http://www.wikidata.org/entity/Q63966396,Huguette Taviani-Carozzi,178854,historien,1938,????,féminin,France,no value,no value,no value
178854,Huguette Taviani,http://www.wikidata.org/entity/Q63966396,Huguette Taviani-Carozzi,178854,professeur d'université,1938,????,féminin,France,no value,no value,no value
179002,Xiaohong Xiao-Planes,http://www.wikidata.org/entity/Q69577818,Q69577818,179002,écrivain,????,????,masculin,no value,no value,no value,056565585
179078,Elena Fasano Guarini,http://www.wikidata.org/entity/Q59628801,Elena Fasano Guarini,179078,écrivain,1934,2014,féminin,no value,no value,no value,060866160
179254,René Taveneaux,http://www.wikidata.org/entity/Q3426921,René Taveneaux,179254,historien,1911,2000,masculin,France,no value,no value,02715582X
180041,Alexis Berelowitch,http://www.wikidata.org/entity/Q4084704,Alexis Berelowitch,180041,diplomate,1943,????,masculin,France,faculté des lettres de Paris,no value,026719908
180041,Alexis Berelowitch,http://www.wikidata.org/entity/Q4084704,Alexis Berelowitch,180041,enseignant,1943,????,masculin,France,faculté des lettres de Paris,no value,026719908
180041,Alexis Berelowitch,http://www.wikidata.org/entity/Q4084704,Alexis Berelowitch,180041,sociologue,1943,????,masculin,France,faculté des lettres de Paris,no value,026719908
181599,Jean Bottéro,http://www.wikidata.org/entity/Q1378164,Jean Bottéro,181599,assyriologue,1914,2007,masculin,France,no value,no value,026741482
181599,Jean Bottéro,http://www.wikidata.org/entity/Q1378164,Jean Bottéro,181599,directeur d'études,1914,2007,masculin,France,no value,no value,026741482
181599,Jean Bottéro,http://www.wikidata.org/entity/Q1378164,Jean Bottéro,181599,historien des religions,1914,2007,masculin,France,no value,no value,026741482
1883,Monique de Saint Martin,http://www.wikidata.org/entity/Q24256487,Monique de Saint-Martin,1883,sociologue,1940,????,féminin,France,no value,no value,030536103
193552,Henri Janne,http://www.wikidata.org/entity/Q2685677,Henri Janne,193552,personnalité politique,1908,1991,masculin,Belgique,no value,no value,028793870
193552,Henri Janne,http://www.wikidata.org/entity/Q2685677,Henri Janne,193552,sociologue,1908,1991,masculin,Belgique,no value,no value,028793870
193868,Ewa Bérard,http://www.wikidata.org/entity/Q63095345,Ewa Bérard,193868,historien,1946,????,féminin,France,université Yale,no value,02720278X
193868,Ewa Bérard,http://www.wikidata.org/entity/Q63095345,Ewa Bérard,193868,historien,1946,????,féminin,France,université de Varsovie,no value,02720278X
193868,Ewa Bérard,http://www.wikidata.org/entity/Q63095345,Ewa Bérard,193868,sociologue,1946,????,féminin,France,université Yale,no value,02720278X
193868,Ewa Bérard,http://www.wikidata.org/entity/Q63095345,Ewa Bérard,193868,sociologue,1946,????,féminin,France,université de Varsovie,no value,02720278X
193963,Alphonse Dupront,http://www.wikidata.org/entity/Q2839789,Alphonse Dupront,193963,historien,1905,1990,masculin,France,École normale supérieure,no value,026844826
193963,Alphonse Dupront,http://www.wikidata.org/entity/Q2839789,Alphonse Dupront,193963,professeur d'université,1905,1990,masculin,France,École normale supérieure,no value,026844826
194369,Lawrence Stone,http://www.wikidata.org/entity/Q968540,Lawrence Stone,194369,historien,1919,1999,masculin,Royaume-Uni,Charterhouse School,no value,027149668
194369,Lawrence Stone,http://www.wikidata.org/entity/Q968540,Lawrence Stone,194369,professeur d'université,1919,1999,masculin,Royaume-Uni,Charterhouse School,no value,027149668
194504,Giulia Sissa,http://www.wikidata.org/entity/Q201146,Giulia Sissa,194504,helléniste,1954,????,féminin,Italie,université de Pavie,doctorat,029291143
194504,Giulia Sissa,http://www.wikidata.org/entity/Q201146,Giulia Sissa,194504,helléniste,1954,????,féminin,Italie,École des hautes études en sciences sociales,doctorat,029291143
194504,Giulia Sissa,http://www.wikidata.org/entity/Q201146,Giulia Sissa,194504,professeur d'université,1954,????,féminin,Italie,université de Pavie,doctorat,029291143
194504,Giulia Sissa,http://www.wikidata.org/entity/Q201146,Giulia Sissa,194504,professeur d'université,1954,????,féminin,Italie,École des hautes études en sciences sociales,doctorat,029291143
195081,Jean Dhondt,http://www.wikidata.org/entity/Q2186319,Jan Dhondt,195081,historien,1915,1972,masculin,Belgique,no value,no value,026830329
195081,Jean Dhondt,http://www.wikidata.org/entity/Q2186319,Jan Dhondt,195081,médiéviste,1915,1972,masculin,Belgique,no value,no value,026830329
195081,Jean Dhondt,http://www.wikidata.org/entity/Q2186319,Jan Dhondt,195081,professeur d'université,1915,1972,masculin,Belgique,no value,no value,026830329
195145,Maurice-Aurélien Arnould,http://www.wikidata.org/entity/Q3300274,Maurice-Aurélien Arnould,195145,historien,1914,2001,masculin,Belgique,université libre de Bruxelles,no value,032097204
196070,Wilfrid Brulez,http://www.wikidata.org/entity/Q55233689,Wilfried Brulez,196070,historien,1927,????,masculin,Belgique,no value,no value,02967459X
196070,Wilfrid Brulez,http://www.wikidata.org/entity/Q55233689,Wilfried Brulez,196070,historien de l'économie,1927,????,masculin,Belgique,no value,no value,02967459X
196070,Wilfrid Brulez,http://www.wikidata.org/entity/Q55233689,Wilfried Brulez,196070,écrivain,1927,????,masculin,Belgique,no value,no value,02967459X
196241,Françoise Waquet,http://www.wikidata.org/entity/Q3086627,Françoise Waquet,196241,historien,1953,????,féminin,France,École des chartes,no value,027192792
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,historien,1929,2008,masculin,États-Unis,université Harvard,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,historien,1929,2008,masculin,États-Unis,université d'Oxford,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,politologue,1929,2008,masculin,États-Unis,université Harvard,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,politologue,1929,2008,masculin,États-Unis,université d'Oxford,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,professeur d'université,1929,2008,masculin,États-Unis,université Harvard,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,professeur d'université,1929,2008,masculin,États-Unis,université d'Oxford,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,sociologue,1929,2008,masculin,États-Unis,université Harvard,doctorat,028738519
196349,Charles Tilly,http://www.wikidata.org/entity/Q717635,Charles Tilly,196349,sociologue,1929,2008,masculin,États-Unis,université d'Oxford,doctorat,028738519
196554,Jacques Dalarun,http://www.wikidata.org/entity/Q3158622,Jacques Dalarun,196554,historien,1952,????,masculin,France,no value,no value,no value
196557,Henri Terrasse,http://www.wikidata.org/entity/Q12202300,Henri Terrasse,196557,archéologue,1895,1971,masculin,France,no value,no value,027487369
196557,Henri Terrasse,http://www.wikidata.org/entity/Q12202300,Henri Terrasse,196557,enseignant,1895,1971,masculin,France,no value,no value,027487369
196557,Henri Terrasse,http://www.wikidata.org/entity/Q12202300,Henri Terrasse,196557,historien,1895,1971,masculin,France,no value,no value,027487369
196557,Henri Terrasse,http://www.wikidata.org/entity/Q12202300,Henri Terrasse,196557,orientaliste,1895,1971,masculin,France,no value,no value,027487369
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,archéologue,1889,1970,masculin,France,lycée Louis-le-Grand,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,archéologue,1889,1970,masculin,France,lycée Montaigne,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,archéologue,1889,1970,masculin,France,École nationale supérieure des mines de Paris,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,ingénieur,1889,1970,masculin,France,lycée Louis-le-Grand,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,ingénieur,1889,1970,masculin,France,lycée Montaigne,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,ingénieur,1889,1970,masculin,France,École nationale supérieure des mines de Paris,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,maître de forges,1889,1970,masculin,France,lycée Louis-le-Grand,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,maître de forges,1889,1970,masculin,France,lycée Montaigne,no value,02881715X
196650,Édouard Salin,http://www.wikidata.org/entity/Q19159617,Édouard Salin,196650,maître de forges,1889,1970,masculin,France,École nationale supérieure des mines de Paris,no value,02881715X
196669,Jean Nougayrol,http://www.wikidata.org/entity/Q1685725,Jean Nougayrol,196669,assyriologue,1900,1975,masculin,France,no value,no value,027050211
196669,Jean Nougayrol,http://www.wikidata.org/entity/Q1685725,Jean Nougayrol,196669,professeur d'université,1900,1975,masculin,France,no value,no value,027050211
196671,Alain Demurger,http://www.wikidata.org/entity/Q2829734,Alain Demurger,196671,historien,1939,????,masculin,France,no value,agrégation d'histoire,028620410
196682,Philippe Dollinger,http://www.wikidata.org/entity/Q2087582,Philippe Dollinger,196682,archiviste,1904,1999,masculin,France,université de Strasbourg,no value,026833905
196682,Philippe Dollinger,http://www.wikidata.org/entity/Q2087582,Philippe Dollinger,196682,historien,1904,1999,masculin,France,université de Strasbourg,no value,026833905
